well,last_tvt_grid_ledger,typewell_tvt_min,typewell_tvt_max,grid_min,grid_max,grid_size,grid_span_ft,grid_low_source,grid_high_source,init_rate,rate_span,rate_step,true_rate_abs_p95,true_rate_abs_max,true_rate_outside_fraction,raw_md_step_min,raw_md_step_median,raw_md_step_max,raw_md_step_below_one_fraction,raw_md_step_nonpositive_fraction,rate_lower_edge_lost_mass_mean,rate_lower_edge_lost_mass_max,rate_upper_edge_lost_mass_mean,rate_upper_edge_lost_mass_max
543198e8,10978.35,10140.46,11145.28,10878.35,11078.550000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.07999999999992724,0.11000000000058208,0.007688759034291865,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
54753541,10775.6,10256.65,10881.6,10675.6,10875.800000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.049999999999272404,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
54a7e3c2,11158.45,10507.54,11311.5,11058.45,11258.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.05999999999949068,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
5542c301,10979.91,10078.47,11145.28,10879.91,11080.110000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.06000000000130967,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
5567d551,11415.03,10869.39,11594.55,11315.03,11515.230000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.05999999999949068,1.2700000000004366,0.0010161126433444621,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
55efee7f,11228.11,10391.02,11331.96,11128.11,11328.310000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06999999999788997,0.10999999999788998,0.005499999999894499,0.06999999999970896,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.0461157024818753,0.046115702481875284,0.0461157024818753,0.046115702481875284
5663b2b7,12055.54,11117.95,12202.95,11955.54,12155.740000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.07999999999810825,0.47000000000116415,0.0008045052292839903,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
5693dde2,12249.48,11744.79,12325.65,12149.48,12349.680000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.09000000000014552,0.10000000000218279,0.008314220183486239,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
56b00794,10989.23,10573.34,11145.28,10889.23,11089.430000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.030000000000654836,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
57796579,11192.64,10329.83,11331.96,11092.64,11292.840000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.05999999999949068,1.389999999999418,0.0005093378607809847,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
577eec7c,10062.71,9413.35,10236.85,9962.71,10162.910000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.06999999999970896,4.140000000001237,0.0006609385327164573,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
57f05c51,12664.45,11787.38,12976.83,12564.45,12764.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.07000000000243745,0.10000000000218279,0.0020959966464053656,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
58850d2c,12526.59,11715.09,12652.570000000002,12426.59,12626.790000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.0,0.1,0.005,0.030000000000654836,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
58fa8486,12052.81,11256.45,12202.95,11952.81,12153.010000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.040000000002692104,1.109999999998763,0.000223463687150838,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
591cc951,11212.45,10332.08,11331.96,11112.45,11312.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.07999999999992724,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
593876b6,11369.77,10828.33,11537.41,11269.77,11469.970000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.050000000001091394,0.31999999999970896,0.0037174721189591076,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
59f8b2e8,11509.990000000002,10787.95,11651.45,11409.990000000002,11610.19000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.05999999999949068,1.7200000000011642,0.0002668801708033093,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
5a1a8fd8,12020.75,11336.7,12156.95,11920.75,12120.950000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.040000000000873115,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
5a5269a9,11404.87,10826.33,11537.41,11304.87,11505.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.050000000001091394,0.1,0.005,0.07999999999992724,2.139999999999418,0.004299094119453401,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
5a5d1982,11200.16,10497.45,11366.45,11100.16,11300.360000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
5a63b5d1,11512.320000000002,10744.95,11651.45,11412.320000000002,11612.52000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.040000000000873115,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
5aa03df7,11330.0,10373.06,11510.29,11230.0,11430.200000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.06000000000130967,0.1400000000012369,0.014165469102853623,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
5aa403d0,10960.64,10294.9,11145.28,10860.64,11060.840000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.07000000000152795,0.6500000000014552,0.012828736369467608,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
5aef5c6c,11323.1,10541.45,11362.45,11223.1,11402.650000000187,514,179.55000000018663,last_tvt_minus_100,typewell_max_plus_40,-0.020000000000436557,0.1,0.005,0.06000000000130967,0.17000000000007276,0.018263377122717077,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
5b7b6324,12518.5,12014.45,12748.95,12418.5,12618.700000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.06000000000130967,0.10000000000218279,0.0013711151736745886,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
5bd25f59,10803.98,9824.61,10956.570000000002,10703.98,10904.180000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.08000000000174623,0.11000000000240107,0.020665083135391924,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
5beded95,11412.820000000002,10642.42,11594.55,11312.820000000002,11513.02000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.050000000001091394,1.5999999999985448,0.0009813542688910696,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
5cb483ac,11997.63,11512.2,12156.95,11897.63,12097.830000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.06000000000130967,0.18000000000211003,0.0010384215991692627,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
5cdd8dbc,11189.87,10472.81,11350.94,11089.87,11290.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000002037268,0.1,0.005,0.050000000001091394,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
5d11dfb5,12220.12,11383.45,12418.45,12120.12,12320.320000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.05999999999949068,1.4400000000005093,0.0013570822731128074,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
5d7198fd,12239.46,11971.92,12325.65,12139.46,12339.660000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.06999999999970896,1.4799999999995634,0.0002969121140142518,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
5def1ce5,11183.3,10608.95,11366.45,11083.3,11283.500000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.00999999999839929,0.1,0.005,0.07999999999810825,0.2900000000008731,0.012882197733974856,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
5eae34a8,10895.45,10170.45,10920.45,10795.45,10960.650000000172,473,165.2000000001717,last_tvt_minus_100,typewell_max_plus_40,-0.030000000000654836,0.1,0.005,0.049999999999272404,0.06999999999970896,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
5f4d2a52,10865.83,10058.34,11021.27,10765.83,10966.030000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.05999999999949068,4.56000000000131,0.0005741626794258373,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
5f6756c5,12202.3,11239.87,12325.65,12102.3,12302.500000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.019999999998617568,0.1,0.005,0.06000000000130967,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
5f75f796,12769.39,11899.95,12873.45,12669.39,12869.590000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
5fb1c15f,11012.240000000002,10197.44,11145.28,10912.240000000002,11112.44000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.06999999999970896,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
5fffa282,11435.87,10516.42,11594.55,11335.87,11536.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.06000000000130967,0.15999999999985448,0.00238038562247084,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
60e37807,11424.490000000002,10489.95,11591.95,11324.490000000002,11524.69000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.09000000000196451,0.12000000000080036,0.033345683586513526,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
61f27424,12146.12,11019.45,12418.45,12046.12,12246.320000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.049999999999272404,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
62569ae3,11952.04,11270.45,12181.95,11852.04,12052.240000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000002037268,0.1,0.005,0.040000000000873115,0.05000000000291038,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
62a6f539,11200.51,10536.8,11350.94,11100.51,11300.710000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
633774dc,11153.89,10376.55,11311.5,11053.89,11254.090000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.05999999999949068,0.1000000000003638,0.0009626183218353923,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
63559d57,12133.94,11469.34,12325.65,12033.94,12234.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.05000000000291038,0.1,0.005,0.07999999999992724,0.11000000000058208,0.006635536986974687,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
647f2a41,11897.17,11009.4,12051.84,11797.17,11997.370000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.05999999999949068,0.1500000000014552,0.002576655501159495,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
65156b96,11031.26,10214.93,11145.28,10931.26,11131.460000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.049999999999272404,0.1,0.005,0.07999999999992724,0.10000000000400178,0.003725551071095933,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
653612bc,11959.97,11523.45,12181.95,11859.97,12060.170000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.019999999998617568,0.1,0.005,0.040000000000873115,2.5200000000004366,0.001737242128121607,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
656a067b,11020.21,10152.95,11122.45,10920.21,11120.410000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.08999999999832653,0.930000000000291,0.01638806948541462,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
65a5466a,10846.09,10316.09,10956.570000000002,10746.09,10946.290000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.05999999999949068,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
660d9546,12012.35,11553.95,12181.95,11912.35,12112.550000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.040000000000873115,2.780000000000655,0.001267962806424345,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
6767c111,11039.61,10342.45,11122.45,10939.61,11139.810000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06999999999970896,0.10999999999970897,0.005499999999985449,0.12000000000080036,3.7400000000016007,0.06442577030812324,1.0,1.0,1.0,0.0,0.0,0.04611570247968867,0.04611570247968867,0.04611570247968867,0.04611570247968867
67847288,12541.94,11755.95,12748.95,12441.94,12642.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.05999999999949068,0.1,0.005,0.049999999999272404,0.680000000000291,0.009691748552968098,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
67a8da4a,12662.68,11929.45,12873.45,12562.68,12762.880000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.06000000000130967,2.959999999999127,0.011810221950722868,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
684a6fc1,10929.02,10210.45,11136.45,10829.02,11029.220000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.040000000000873115,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
698930d1,11032.97,10175.95,11122.45,10932.97,11133.170000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.050000000001091394,1.0599999999994907,0.0004218519299725796,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
699ea575,11991.05,11523.95,12156.95,11891.05,12091.250000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.049999999999272404,0.4599999999991269,0.0012135922330097086,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
69c1bdad,11414.38,10667.42,11594.55,11314.38,11514.580000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.049999999999272404,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
69e41fa6,12051.81,11551.45,12181.95,11951.81,12152.010000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.019999999998617568,0.1,0.005,0.050000000001091394,4.56999999999789,0.000693000693000693,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
6a0ff78e,11206.01,10688.95,11366.45,11106.01,11306.210000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.050000000001091394,0.19000000000050932,0.00015467904098994585,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
6a8fa194,11989.88,11298.95,12202.95,11889.88,12090.080000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.09000000000014552,0.12000000000080036,0.02121312562147829,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
6ae68655,12126.45,11782.62,12285.1,12026.45,12226.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.09000000000014552,0.11000000000240107,0.024738344433872503,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
6d1d74e1,10962.94,10515.63,11110.62,10862.94,11063.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.05999999999949068,0.1,0.005,0.09000000000014552,0.7700000000004366,0.017324185248713552,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
6d590e26,11374.69,10566.92,11537.41,11274.69,11474.890000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.06999999999970896,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
6d6d93af,11522.62,10929.45,11651.45,11422.62,11622.820000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000002473826,0.1,0.005,0.07000000000152795,0.1400000000012369,0.007510431154381085,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
6dbe4b60,11397.76,10606.9,11537.41,11297.76,11497.960000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.05999999999949068,1.8799999999973807,0.0008605851979345956,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
6e6d122c,12263.45,11716.95,12366.95,12163.45,12363.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.050000000001091394,2.8000000000010914,0.0001775568181818182,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
6e9ccd38,10690.94,10359.95,10845.45,10590.94,10791.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.049999999999272404,1.0400000000008731,0.0003622313450857281,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
6ea22614,10866.070000000002,9931.36,11021.27,10766.070000000002,10966.27000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.05999999999949068,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
6ede926a,11196.3,10527.95,11366.45,11096.3,11296.500000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.07999999999992724,0.11999999999992725,0.005999999999996362,0.05999999999949068,0.2000000000007276,0.005062778452814905,1.0,1.0,1.0,0.0,0.0,0.0355555555556229,0.035555555555622904,0.0355555555556229,0.035555555555622904
708caea9,11014.1,10117.95,11122.45,10914.1,11114.300000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.05999999999949068,0.1,0.005,0.11000000000058208,5.430000000000291,0.16264508246792914,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
70925e23,12705.63,11711.45,12873.45,12605.63,12805.830000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.09000000000014552,6.9099999999998545,0.031108121742054816,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
70e1788b,10673.77,9717.45,10845.45,10573.77,10773.970000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.049999999999272404,0.11000000000240107,0.00678513731825525,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
71642c7d,12824.37,11830.45,12981.95,12724.37,12924.570000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000002692104,0.1,0.005,0.05999999999949068,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
