split,well_id,typewell_hash,exact_typewell_group,exact_typewell_group_size,shared_typewell,n_xy_points,x_start,y_start,x_end,y_end,x_midpoint,y_midpoint,x_mean,y_mean,x_min,x_max,y_min,y_max,horizontal_well_path,typewell_path
train,5eae34a8,native_overlap_1_cluster_0049,native_overlap_1_cluster_0049,1,False,6652,2896712.74,1036414.83,2900700.95,1031738.76,2898568.25,1034286.1,2898580.514703843,1034267.9139010827,2896712.74,2900700.95,1031738.76,1036414.83,data/raw/train/5eae34a8__horizontal_well.csv,
train,5f4d2a52,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,7112,2999189.75,1115602.9,2996890.04,1121844.61,2998059.95,1118493.97,2998063.636030645,1118515.374334926,2996890.04,2999189.75,1115602.9,1121844.61,data/raw/train/5f4d2a52__horizontal_well.csv,
train,5f6756c5,native_overlap_1_cluster_0013,native_overlap_1_cluster_0013,22,True,8064,3017743.46,1105291.45,3013507.95,1111362.92,3015884.72,1108114.7,3015838.4841294764,1108118.3633432537,3013507.95,3017743.46,1105291.45,1111362.92,data/raw/train/5f6756c5__horizontal_well.csv,
train,5f75f796,native_overlap_1_cluster_0025,native_overlap_1_cluster_0025,13,True,7324,3018495.84,1081845.38,3014382.59,1087160.48,3016605.51,1084256.99,3016593.413720647,1084280.560591206,3014382.59,3018497.41,1081845.38,1087160.48,data/raw/train/5f75f796__horizontal_well.csv,
train,5fb1c15f,native_overlap_1_cluster_0011,native_overlap_1_cluster_0011,26,True,4857,2929972.36,1056429.02,2926894.21,1059585.44,2928556.41,1057822.94,2928561.63931233,1057868.5982581861,2926894.21,2929972.52,1056429.02,1059585.44,data/raw/train/5fb1c15f__horizontal_well.csv,
train,5fffa282,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,6223,2988560.76,1100795.67,2990480.08,1095527.68,2989404.43,1098444.14,2989428.822256139,1098414.5786983739,2988560.5,2990480.08,1095527.68,1100795.96,data/raw/train/5fffa282__horizontal_well.csv,
train,60e37807,native_overlap_1_cluster_0015,native_overlap_1_cluster_0015,20,True,4641,2986762.85,1085570.85,2985250.19,1089295.24,2986123.33,1087149.13,2986100.333029517,1087189.2000258588,2985250.19,2986769.94,1085566.53,1089295.24,data/raw/train/60e37807__horizontal_well.csv,
train,61f27424,native_overlap_1_cluster_0037,native_overlap_1_cluster_0037,6,True,8341,2980092.17,1051773.9,2980013.07,1059392.82,2980043.18,1055226.57,2980062.1307744873,1055263.6268409067,2980013.07,2980121.07,1051773.74,1059392.82,data/raw/train/61f27424__horizontal_well.csv,
train,62569ae3,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,5242,3022189.06,1119292.71,3022273.14,1114396.04,3022223.15,1117014.45,3022222.8316291515,1116996.446901945,3022173.3,3022273.14,1114396.04,1119292.71,data/raw/train/62569ae3__horizontal_well.csv,
train,62a6f539,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,5253,2918488.01,1045923.03,2915403.3,1049567.22,2917078.96,1047549.85,2917077.1975099905,1047579.5676185021,2915403.3,2918488.01,1045923.03,1049567.22,data/raw/train/62a6f539__horizontal_well.csv,
train,633774dc,native_overlap_1_cluster_0020,native_overlap_1_cluster_0020,15,True,7972,2971901.19,1095235.43,2966928.48,1100808.48,2969502.39,1097773.56,2969507.021003512,1097801.5881761152,2966928.48,2971901.19,1095235.43,1100808.48,data/raw/train/633774dc__horizontal_well.csv,
train,63559d57,native_overlap_1_cluster_0013,native_overlap_1_cluster_0013,22,True,5810,3013168.62,1113644.42,3016444.49,1109463.83,3014669.98,1111756.45,3014671.900953528,1111729.174316693,3013166.05,3016444.49,1109463.83,1113647.71,data/raw/train/63559d57__horizontal_well.csv,
train,647f2a41,native_overlap_1_cluster_0007,native_overlap_1_cluster_0007,30,True,5836,2997581.22,1094613.13,3001070.46,1090704.3,2999099.64,1092848.09,2999137.2622583997,1092837.26200994,2997581.2,3001070.46,1090704.3,1094613.13,data/raw/train/647f2a41__horizontal_well.csv,
train,65156b96,native_overlap_1_cluster_0011,native_overlap_1_cluster_0011,26,True,5046,2924648.14,1058305.41,2927659.3,1054963.37,2925990.26,1056846.25,2925998.579593731,1056809.1151248526,2924647.7,2927659.3,1054963.37,1058309.76,data/raw/train/65156b96__horizontal_well.csv,
train,653612bc,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,5946,3025134.31,1121264.4,3024954.93,1115536.91,3025048.7,1118505.69,3025054.6041792734,1118499.0627447008,3024954.93,3025134.31,1115536.91,1121264.4,data/raw/train/653612bc__horizontal_well.csv,
train,656a067b,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,4896,3008450.52,1129260.2,3007354.97,1133501.35,3007965.97,1131142.07,3007952.4649407696,1131168.8561846416,3007354.97,3008450.52,1129260.2,1133501.35,data/raw/train/656a067b__horizontal_well.csv,
train,65a5466a,native_overlap_1_cluster_0023,native_overlap_1_cluster_0023,13,True,6117,2998301.23,1127805.88,3000204.77,1122330.38,2999210.05,1125215.34,2999208.3418603754,1125202.841033187,2998300.91,3000204.77,1122330.38,1127805.88,data/raw/train/65a5466a__horizontal_well.csv,
train,660d9546,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,6140,3024009.23,1121059.07,3023939.13,1115182.42,3023975.61,1118247.37,3023973.958925071,1118238.843892516,3023927.62,3024009.23,1115182.42,1121059.07,data/raw/train/660d9546__horizontal_well.csv,
train,6767c111,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,8354,3008157.56,1134666.58,3002407.61,1140013.85,3005409.33,1137132.29,3005426.076095277,1137170.8940926513,3002407.61,3008157.56,1134666.58,1140013.85,data/raw/train/6767c111__horizontal_well.csv,
train,67847288,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,9174,3009099.27,1074202.05,3005013.03,1081857.63,3007179.0,1077825.34,3007156.545259446,1077829.6581763648,3005013.03,3009099.27,1074202.05,1081857.63,data/raw/train/67847288__horizontal_well.csv,
train,67a8da4a,native_overlap_1_cluster_0025,native_overlap_1_cluster_0025,13,True,6645,3022553.42,1081748.7,3019244.84,1086904.59,3021040.41,1084114.69,3021016.628604964,1084125.637079006,3019244.84,3022553.42,1081744.28,1086904.59,data/raw/train/67a8da4a__horizontal_well.csv,
train,684a6fc1,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,11449,2958137.26,1081095.68,2965127.3,1072697.28,2961370.6,1077006.79,2961405.298775447,1077018.3476766525,2958132.82,2965127.3,1072697.28,1081100.57,data/raw/train/684a6fc1__horizontal_well.csv,
train,698930d1,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,6498,3007805.49,1128914.97,3006433.67,1134681.34,3007159.2,1131519.2,3007158.877036003,1131548.4874915353,3006433.67,3007805.49,1128914.97,1134681.34,data/raw/train/698930d1__horizontal_well.csv,
train,699ea575,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,5474,3013231.3,1099966.33,3011171.72,1104831.78,3012222.21,1102309.69,3012229.4239258347,1102319.6162130095,3011171.72,3013231.3,1099966.33,1104831.78,data/raw/train/699ea575__horizontal_well.csv,
train,69c1bdad,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,4645,2980474.04,1096844.78,2977709.05,1100049.03,2979257.13,1098321.91,2979217.432277717,1098322.5045145298,2977709.05,2980474.08,1096844.78,1100049.03,data/raw/train/69c1bdad__horizontal_well.csv,
train,69e41fa6,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,7167,3021416.5,1119221.09,3022042.65,1112414.88,3021718.6,1115979.69,3021710.933615176,1115969.5445402542,3021345.73,3022042.65,1112414.88,1119221.09,data/raw/train/69e41fa6__horizontal_well.csv,
train,6a0ff78e,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7890,2906424.06,1037169.13,2911497.95,1031529.23,2908907.11,1034497.86,2908905.7560469005,1034486.2559860596,2906424.06,2911497.95,1031529.23,1037169.13,data/raw/train/6a0ff78e__horizontal_well.csv,
train,6a8fa194,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,4657,2911992.72,1016721.12,2908070.84,1018398.08,2910211.81,1017496.38,2910188.7442216077,1017498.8372750701,2908070.84,2911992.72,1016721.12,1018398.08,data/raw/train/6a8fa194__horizontal_well.csv,
train,6ae68655,native_overlap_1_cluster_0029,native_overlap_1_cluster_0029,10,True,5948,2991346.88,1057497.04,2987516.22,1061374.33,2989616.93,1059277.82,2989585.709852048,1059279.7123655018,2987516.22,2991346.88,1057496.34,1061374.33,data/raw/train/6ae68655__horizontal_well.csv,
train,6d1d74e1,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7316,2883492.86,1020229.0,2888081.38,1014869.78,2885719.09,1017653.72,2885723.7813012553,1017650.2686262968,2883492.86,2888081.38,1014869.78,1020229.0,data/raw/train/6d1d74e1__horizontal_well.csv,
train,6d590e26,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,7842,2996118.79,1114709.61,2993783.44,1121613.16,2995110.05,1117933.13,2995075.4495205274,1117944.642973735,2993783.44,2996118.79,1114709.61,1121613.16,data/raw/train/6d590e26__horizontal_well.csv,
train,6d6d93af,native_overlap_1_cluster_0033,native_overlap_1_cluster_0033,8,True,5305,2899935.32,1012200.73,2904650.78,1010729.9,2902116.36,1011496.45,2902130.3667144165,1011485.5626333628,2899935.32,2904650.78,1010729.9,1012201.14,data/raw/train/6d6d93af__horizontal_well.csv,
train,6dbe4b60,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6673,3005151.23,1117057.91,3004845.89,1110927.87,3004980.82,1114254.71,3004987.305081677,1114229.6549108413,3004845.89,3005151.23,1110927.87,1117057.91,data/raw/train/6dbe4b60__horizontal_well.csv,
train,6e6d122c,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,7083,3007977.2,1091813.01,3012435.5,1086739.51,3010111.05,1089404.39,3010104.354203017,1089386.4718791493,3007976.14,3012435.5,1086739.51,1091813.01,data/raw/train/6e6d122c__horizontal_well.csv,
train,6e9ccd38,native_overlap_1_cluster_0036,native_overlap_1_cluster_0036,7,True,9619,2872727.41,1025341.24,2866429.8,1032469.43,2869614.09,1028870.06,2869612.634600248,1028871.8417870878,2866429.8,2872727.41,1025341.24,1032469.43,data/raw/train/6e9ccd38__horizontal_well.csv,
train,6ea22614,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,7894,2991586.52,1121251.89,2994445.86,1114612.31,2992879.85,1118228.61,2992893.3434748016,1118200.862370153,2991586.3,2994445.86,1114612.31,1121251.89,data/raw/train/6ea22614__horizontal_well.csv,
train,6ede926a,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,6621,2904371.19,1031245.68,2900385.61,1035903.08,2902530.54,1033385.63,2902521.671247542,1033405.6789774966,2900385.61,2904372.36,1031243.17,1035903.08,data/raw/train/6ede926a__horizontal_well.csv,
train,708caea9,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,8482,3008601.39,1134904.76,3002896.48,1140283.98,3005960.58,1137375.18,3005949.6830865433,1137399.151570387,3002896.48,3008603.65,1134904.4,1140283.98,data/raw/train/708caea9__horizontal_well.csv,
train,70925e23,native_overlap_1_cluster_0025,native_overlap_1_cluster_0025,13,True,8072,3025904.05,1075285.97,3021920.66,1081492.11,3024110.33,1078114.72,3024090.939546591,1078140.9107569354,3021920.66,3025904.39,1075285.94,1081492.11,data/raw/train/70925e23__horizontal_well.csv,
train,70e1788b,native_overlap_1_cluster_0036,native_overlap_1_cluster_0036,7,True,11338,2875075.63,1025655.78,2868000.16,1033781.97,2871713.7,1029507.61,2871706.5680269934,1029523.3383295164,2868000.16,2875075.63,1025655.78,1033781.97,data/raw/train/70e1788b__horizontal_well.csv,
train,71642c7d,native_overlap_1_cluster_0018,native_overlap_1_cluster_0018,17,True,6657,2944259.31,1015025.38,2945753.43,1009269.93,2944918.95,1012487.85,2944928.903467027,1012444.1771909267,2944258.4,2945753.43,1009269.93,1015029.42,data/raw/train/71642c7d__horizontal_well.csv,
train,71ccf778,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,4623,2912467.41,1017133.32,2909059.01,1019338.48,2910987.94,1018071.82,2910958.1263833,1018098.665275793,2909059.01,2912467.41,1017132.32,1019338.48,data/raw/train/71ccf778__horizontal_well.csv,
train,7224331b,native_overlap_1_cluster_0037,native_overlap_1_cluster_0037,6,True,7566,2983035.6,1052400.37,2981349.37,1059481.96,2982066.22,1055774.4,2982126.521308491,1055796.0057282592,2981349.37,2983035.6,1052400.37,1059481.96,data/raw/train/7224331b__horizontal_well.csv,
train,722cf0d8,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7275,2889590.54,1025829.33,2884875.22,1030546.48,2887420.82,1027956.52,2887405.4667560086,1027989.3776329908,2884875.22,2889590.54,1025829.33,1030546.48,data/raw/train/722cf0d8__horizontal_well.csv,
train,7256229b,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,6972,2996059.03,1121960.69,2998282.87,1115868.16,2997083.73,1119131.07,2997095.406014063,1119115.4828614462,2996059.03,2998282.87,1115868.16,1121960.69,data/raw/train/7256229b__horizontal_well.csv,
train,726f3dc2,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,8619,2983412.22,1102970.9,2978156.63,1109028.87,2981006.7,1105807.24,2980987.7093433137,1105821.8363835693,2978156.63,2983412.22,1102970.9,1109028.87,data/raw/train/726f3dc2__horizontal_well.csv,
train,7271dd80,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,5765,2956592.53,1078758.11,2959956.22,1074805.07,2958128.07,1077026.57,2958121.3636478717,1076975.52718994,2956592.53,2959956.22,1074805.07,1078760.57,data/raw/train/7271dd80__horizontal_well.csv,
train,727a3a10,native_overlap_1_cluster_0034,native_overlap_1_cluster_0034,7,True,6342,3037168.57,1096763.3,3033210.38,1100908.82,3035218.06,1098462.78,3035245.624869112,1098530.7304698848,3033210.38,3037168.57,1096721.5,1100908.82,data/raw/train/727a3a10__horizontal_well.csv,
train,729665c0,native_overlap_1_cluster_0007,native_overlap_1_cluster_0007,30,True,5775,2997883.18,1094984.96,3001308.33,1090792.92,2999482.9,1093022.66,2999484.693565372,1093005.3472917718,2997883.18,3001308.33,1090792.92,1094984.96,data/raw/train/729665c0__horizontal_well.csv,
train,729e9750,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7427,2886575.16,1022717.07,2891381.39,1017485.27,2888895.51,1020234.53,2888887.636329619,1020214.8260280064,2886575.03,2891381.39,1017485.27,1022717.07,data/raw/train/729e9750__horizontal_well.csv,
train,729f4217,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7592,2907786.14,1038267.28,2912689.62,1032840.56,2910130.75,1035638.43,2910143.331321115,1035640.6140858821,2907786.14,2912689.62,1032840.56,1038267.28,data/raw/train/729f4217__horizontal_well.csv,
train,72dd8501,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,6928,3008112.05,1098578.42,3005903.02,1104620.47,3007087.13,1101371.81,3007079.165967089,1101390.280728926,3005903.02,3008112.5,1098578.42,1104620.47,data/raw/train/72dd8501__horizontal_well.csv,
train,73348914,native_overlap_1_cluster_0018,native_overlap_1_cluster_0018,17,True,5686,2944164.78,1014802.4,2945541.53,1009454.03,2944822.9,1012200.54,2944824.252465708,1012193.800149488,2944164.78,2945541.53,1009454.03,1014802.4,data/raw/train/73348914__horizontal_well.csv,
train,739a914f,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,7319,3009261.66,1117336.97,3008766.85,1110726.78,3008921.33,1114377.51,3008945.619954916,1114339.0292485324,3008766.85,3009262.83,1110726.78,1117338.28,data/raw/train/739a914f__horizontal_well.csv,
train,73b1447d,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,7522,3007650.48,1091707.01,3012088.38,1086574.5,3009625.75,1089404.84,3009641.969380486,1089369.328471149,3007650.48,3012088.38,1086574.5,1091707.09,data/raw/train/73b1447d__horizontal_well.csv,
train,74b6186b,native_overlap_1_cluster_0024,native_overlap_1_cluster_0024,13,True,5148,2959131.28,1087650.81,2956094.92,1091158.92,2957772.45,1089213.18,2957766.8555788677,1089245.519032626,2956094.92,2959131.28,1087650.81,1091158.92,data/raw/train/74b6186b__horizontal_well.csv,
train,75c20ec7,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,7205,3005130.42,1090013.45,3001094.95,1095217.29,3003272.16,1092353.91,3003267.351186678,1092387.913816792,3001094.95,3005130.42,1090013.45,1095217.29,data/raw/train/75c20ec7__horizontal_well.csv,
train,75cd5f11,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,6410,2908027.9,1039593.46,2912086.94,1035157.0,2909927.86,1037520.53,2909935.7391575687,1037507.1653447711,2908027.9,2912086.94,1035157.0,1039593.46,data/raw/train/75cd5f11__horizontal_well.csv,
train,75d20a82,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,7002,2923616.01,1016054.69,2919755.29,1021103.43,2921870.35,1018319.85,2921848.5333576147,1018345.7491459588,2919755.29,2923616.01,1016054.38,1021103.43,data/raw/train/75d20a82__horizontal_well.csv,
train,76201745,native_overlap_1_cluster_0023,native_overlap_1_cluster_0023,13,True,5858,2998491.96,1127558.41,3000501.43,1122388.7,2999535.5,1125145.41,2999497.493076131,1125120.704571525,2998491.96,3000501.43,1122388.7,1127558.41,data/raw/train/76201745__horizontal_well.csv,
train,764072a5,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,4594,2911067.73,1040134.45,2908332.71,1043281.51,2909820.34,1041537.12,2909811.333106236,1041561.446556376,2908332.71,2911067.73,1040134.45,1043281.51,data/raw/train/764072a5__horizontal_well.csv,
train,77b0d905,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,5923,3011711.57,1093225.79,3009868.63,1098326.92,3010861.19,1095542.04,3010865.430908319,1095569.1319432713,3009868.63,3011711.57,1093225.79,1098326.92,data/raw/train/77b0d905__horizontal_well.csv,
train,77e4821c,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,6540,2919369.19,1046743.23,2924166.87,1042709.27,2921675.1,1044816.88,2921675.7711880677,1044802.8096299703,2919369.19,2924166.87,1042709.27,1046743.23,data/raw/train/77e4821c__horizontal_well.csv,
train,7850c72e,native_overlap_1_cluster_0035,native_overlap_1_cluster_0035,7,True,7712,3034054.15,1095834.91,3039107.26,1090997.75,3036334.67,1093668.17,3036360.6899481276,1093642.4941143724,3034053.52,3039107.26,1090997.75,1095834.91,data/raw/train/7850c72e__horizontal_well.csv,
train,78a4a386,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,6246,2983284.08,1103410.93,2979238.18,1108100.93,2981301.41,1105761.99,2981286.952108564,1105749.748599102,2979238.18,2983284.08,1103410.93,1108100.93,data/raw/train/78a4a386__horizontal_well.csv,
train,79507629,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,7320,3001572.69,1071450.28,2997631.16,1076796.91,2999792.56,1073850.97,2999769.7342472696,1073879.341696723,2997631.16,3001572.69,1071449.65,1076796.91,data/raw/train/79507629__horizontal_well.csv,
train,796dbd4c,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,8069,2991901.69,1121551.31,2994761.79,1114671.89,2993206.77,1118387.03,2993228.3821787084,1118368.1731317407,2991897.02,2994761.79,1114671.89,1121551.31,data/raw/train/796dbd4c__horizontal_well.csv,
