well_a,well_b,min_xy_dist_ft,sample_min_xy_dist_ft,global_angle_deg,eval_angle_deg,local_angle_at_closest_deg,a_md,b_md,a_closest_idx,b_closest_idx,a_x,a_y,b_x,b_y,a_length_ft,b_length_ft,a_eval_start_idx,a_eval_end_idx,b_eval_start_idx,b_eval_end_idx,a_start_x,a_start_y,a_end_x,a_end_y,b_start_x,b_start_y,b_end_x,b_end_y
13f598d9,4a035ec2,515.3431454867591,515.3720927642,176.05037708223298,176.98702564418994,173.28206010834208,12325.0,16240.0,332,4521,3008571.37,1074090.42,3008106.63,1073867.72,8525.964615414518,4045.496829673486,1628,8933,1934,4521,3008608.53,1074027.45,3004289.01,1081378.22,3005821.68,1077206.14,3008106.63,1073867.72
2075c696,c9578d27,515.7087271901014,515.7087271901014,163.5335403196646,163.3012524692799,165.08895260963968,15312.0,16916.0,5579,6201,2902346.85,1036279.5,2902675.37,1035881.97,4770.253092866386,5814.182087843481,2392,5579,1715,6201,2900375.11,1040623.18,2902346.85,1036279.5,2906480.72,1031486.06,2902675.37,1035881.97
2d2d0c6b,62a6f539,518.5714520678324,518.5875263636897,171.46321352432406,171.16550478488412,25.947784569894477,10309.0,10691.0,1,239,2918852.76,1046293.32,2918485.54,1045927.17,6385.410949476959,4774.469241727227,1922,6966,1560,5252,2918852.77,1046293.32,2923656.06,1042085.96,2918488.01,1045923.03,2915403.3,1049567.22
3e678ea7,67a8da4a,520.9400034552365,520.9400034552365,167.65950479645323,168.11340868383417,168.31915681460487,20670.0,18771.0,8736,6644,3019244.78,1087425.53,3019244.84,1086904.59,8265.469793810686,6126.16546532183,1879,8736,1734,6644,3016370.68,1095175.21,3019244.78,1087425.53,3022553.42,1081748.7,3019244.84,1086904.59
4ed93db6,e7d0c1de,522.0353632660824,522.1011630903289,175.27768526193967,175.35800319564083,126.78537683555612,11343.0,10788.0,633,0,3007341.97,1116792.53,3006820.11,1116806.06,5914.786134172615,5959.511646737575,1839,6495,1744,6454,3007332.06,1116661.89,3007503.19,1122574.2,3006820.11,1116806.06,3006157.85,1110883.46
9f0c7bae,e03b45fd,522.1120266765338,522.1460839649441,152.87257156965998,152.59873743995936,121.93981038592943,12833.0,12105.0,260,0,2949991.16,1014886.54,2949470.88,1014842.84,3874.1606487728627,6587.285513176065,1498,4039,1741,7082,2949990.2,1015029.5,2950053.1,1011155.85,2949470.88,1014842.84,2946372.48,1020655.95
593876b6,c2717d4f,522.2427489207212,522.371941436591,177.9995284455448,177.83633429721388,174.16724167931685,17374.0,11978.0,6365,1136,3006319.58,1110884.86,3005797.8,1110906.84,6052.150729294504,6056.582165958083,1524,6365,1961,6681,3006910.23,1116908.12,3006319.58,1110884.86,3005777.26,1110384.44,3006157.57,1116429.07
1619e2ca,ab112491,522.352450458506,522.352450458506,179.55986285056423,179.3035260884326,179.5788132396763,17120.0,18313.0,6001,7177,2996561.58,1091661.66,2997005.93,1091387.06,5510.758228819505,6534.036689489851,1559,6001,1993,7177,2994528.31,1096783.6,2996561.58,1091661.66,2999370.03,1085295.7,2997005.93,1091387.06
8612b37f,b977be4a,522.3574014026899,522.3574014026899,179.3095072569156,178.9640405789128,173.99133171178303,18152.0,18212.0,6806,7494,2998358.75,1107846.1,2997850.03,1107964.68,6405.633661707643,7132.760702483987,1642,6806,1578,7494,3000588.79,1101841.18,2998358.75,1107846.1,2995286.45,1114620.83,2997850.03,1107964.68
3f603129,cbb406b5,523.0810572941351,523.0810572941351,166.58848984092037,165.0156057290841,158.44657244118727,16921.0,18728.0,6598,8134,3006354.92,1130105.94,3005939.9,1129787.55,6254.308792968202,7517.787453054278,1548,6598,1807,8134,3005053.79,1136223.41,3006354.92,1130105.94,3005755.68,1122272.02,3005939.9,1129787.55
8a89da23,a692b17e,523.1172328457764,523.2472838918126,177.89893041710988,177.77046219401777,179.92894851195297,10863.0,11783.0,311,1490,2910289.37,1040737.25,2909900.84,1040386.97,5195.748694432784,4870.136099227756,1640,5574,1843,5408,2910246.93,1040782.71,2913749.47,1036945.0,2910510.89,1039642.6,2907361.94,1043357.75
633774dc,a4f989c2,523.8308161992966,523.9601698601853,179.47167997906934,179.49354084582524,179.951020997267,10798.0,11484.0,414,990,2971853.21,1095277.06,2972179.27,1095687.04,7469.051549333432,6667.706296381311,1739,7971,1639,7023,2971901.19,1095235.43,2966928.48,1100808.48,2971708.26,1096142.24,2976193.14,1091208.26
633774dc,d011f41b,523.8308161992966,523.9601698601853,178.61317006729283,179.9375670747472,179.951020997267,10798.0,11484.0,414,990,2971853.21,1095277.06,2972179.27,1095687.04,7469.051549333432,3556.1900493226217,1739,7971,1639,3905,2971901.19,1095235.43,2966928.48,1100808.48,2971708.26,1096142.24,2974139.41,1093546.86
4fbe9c06,85380836,523.8431461802625,523.8991691155877,178.34692486388565,178.3627813467148,179.81492240507487,11134.0,11866.0,695,1331,2907591.91,1037977.96,2907990.14,1038318.29,7370.62957327922,7733.241335856539,1651,7937,1557,8174,2907446.64,1038066.46,2912415.48,1032622.49,2908570.58,1037635.38,2903524.23,1043495.19
37344c2a,865033f8,524.3301548643593,524.3358179641064,175.5117597094192,176.0191228519181,105.599980017892,10457.0,10363.0,144,0,2917876.62,1044965.73,2917984.7,1045478.8,6355.796779987681,4781.052152664815,1746,6942,1746,5302,2917878.82,1044963.87,2922406.04,1040502.88,2917984.7,1045478.8,2914852.21,1049090.72
1550491d,e7d0c1de,524.7502728919748,524.7949703458269,176.86595570794265,177.36912723843247,179.45923948531134,11851.0,17229.0,405,6441,3005636.59,1110945.48,3006159.04,1110896.4,5765.992040204361,5959.511646737575,1366,5928,1744,6454,3005612.32,1110679.76,3005938.83,1116436.5,3006820.11,1116806.06,3006157.85,1110883.46
24d8997e,aee6393a,525.5330436805203,525.5970541203037,172.80121870410505,172.99427771861752,118.83959010389627,10365.0,11295.0,0,565,2918727.79,1046207.99,2918351.65,1045840.97,4631.9386729101225,6920.686982113914,1746,5187,1281,7145,2918727.79,1046207.99,2915749.09,1049755.13,2918100.14,1046080.67,2923179.74,1041380.29
8f201368,fbd68d27,526.6382064566064,526.7921587305569,178.69271308767546,178.38951307049211,179.6941377131704,12541.0,11124.0,2154,534,2907230.74,1038640.27,2907636.25,1038976.29,7633.366417177954,8148.962381812816,1802,8150,1723,8551,2908282.12,1037378.5,2903330.79,1043188.2,2907556.01,1039139.72,2912981.9,1033059.81
4cd1ac61,ea41324e,527.4749617753705,527.4749617753705,157.74675733766293,157.89690886540208,160.9604848545221,17713.0,17644.0,6708,6838,3003572.88,1110131.12,3003748.36,1110628.55,6057.052040787078,6421.78574868389,2220,6708,1814,6838,3005776.5,1104489.14,3003572.88,1110131.12,3003851.34,1117049.51,3003748.36,1110628.55
884ecb5f,bb2cdd83,527.6333067573358,527.6333067573358,179.17387153271827,179.39826550711365,41.58127678824097,10554.0,11342.0,0,975,2906668.53,1037473.28,2906281.95,1037114.18,7625.947473154013,5061.157626966524,1330,8053,1840,5664,2906668.53,1037473.28,2911748.16,1031785.36,2906533.83,1036828.64,2903217.38,1040651.79
3690a146,e14d641e,527.8006479722287,527.8793147112517,178.2618888400344,178.2504781021966,172.4034050553205,11866.0,10688.0,1540,251,2910414.75,1039554.31,2910796.13,1039919.17,5182.706604786658,4488.409229615861,1688,5760,1794,4977,2909752.96,1040260.13,2913248.84,1036434.0,2910803.18,1039920.84,2907877.52,1043324.71
367456ce,89969c7a,529.2323611606807,529.2393396186817,177.67942502093808,177.79373876797592,179.51110530884816,10528.0,11179.0,227,977,2994970.14,1121736.47,2995472.78,1121902.12,6805.733252310218,5749.955502175672,1743,7311,1370,6316,2994968.11,1121737.55,2997282.57,1115337.45,2995589.6,1121493.57,2993854.73,1126975.56
91abc4c7,ebe69318,530.6030788638739,530.6414934772538,178.82429689482896,178.49017654780172,164.9555295657644,10483.0,11509.0,0,1221,2900536.62,1025532.93,2900926.94,1025892.36,7274.669451102148,6129.093928803715,1939,7786,1742,6717,2900536.62,1025532.93,2895759.2,1031019.01,2900480.24,1026355.25,2904599.33,1021816.65
09441b8d,75cd5f11,531.945730314544,531.9610166165785,178.08310394025648,177.83497758034773,148.6230555753546,12016.0,10568.0,1629,0,2907631.08,1039239.2,2908027.9,1039593.46,6799.295443771958,6013.1508423787245,1907,7394,1464,6409,2908308.08,1038444.9,2903888.74,1043612.09,2908027.9,1039593.46,2912086.94,1035157.0
5a1a8fd8,f40cd091,534.6096837881756,534.6203157380291,177.38951619491328,179.69282432765414,156.0502130324623,11976.0,11378.0,745,0,3000754.79,1101916.61,3000263.77,1101705.17,6349.9646299565875,6432.283006499436,1554,6813,1610,6775,3000635.47,1102190.54,3002892.36,1096255.18,3000263.77,1101705.17,2997706.16,1107607.11
cb879f40,eb640a35,534.9389905400212,534.9446723728879,179.55733663717604,179.25165402299888,179.87783662000408,12621.0,16856.0,2003,6723,2995223.11,1115949.26,2994729.61,1115742.82,7603.243900507182,7306.408691169848,1589,7903,1745,7781,2995922.42,1114384.03,2993189.47,1121479.12,2992523.81,1121590.61,2995097.31,1114752.43
45fb3e21,e0f36d98,536.0928289951191,536.0928289951191,174.01515497767545,174.67728512626107,175.0084117032676,16491.0,17490.0,5625,6713,2989709.53,1094878.76,2990055.55,1095288.23,5015.344937858207,6335.086364723105,1977,5625,1738,6713,2991508.92,1090197.32,2989709.53,1094878.76,2988411.61,1101406.3,2990055.55,1095288.23
3ac16ad0,c59b6c4a,538.1371595604923,538.1623387971024,179.41501099893122,178.82859871381635,69.93585875673931,10395.0,9984.0,243,0,2888529.81,1024383.83,2888026.24,1024194.07,6825.571503236877,6838.37910859737,1763,7411,1961,7459,2888537.38,1024390.62,2893355.05,1019555.49,2888026.24,1024194.07,2883249.24,1029087.3
46d24a09,9f0c7bae,539.8428609326,539.8428609326,153.32447509618956,153.0384183719847,128.87180215836332,12269.0,12573.0,0,0,2950215.96,1015519.87,2949990.2,1015029.5,5804.493129852013,3874.1606487728627,1674,6122,1498,4039,2950215.96,1015519.87,2947526.24,1020663.56,2949990.2,1015029.5,2950053.1,1011155.85
57796579,c9e6734f,540.2945937170848,540.2945937170848,178.6570464071296,178.31616326063082,96.47549877336444,10428.0,10600.0,0,0,2939731.33,1058679.44,2940234.21,1058877.0,7107.145822410058,6082.933424097373,1732,7621,1653,6387,2939731.33,1058679.44,2935117.1,1064085.03,2940234.21,1058877.0,2944290.83,1054344.24
43b06c70,ea41324e,541.1133871012995,541.1133871012995,158.95599120274616,158.63764111629206,160.87212404445708,17869.0,17644.0,6589,6838,3004283.6,1110549.04,3003748.36,1110628.55,6058.52422764822,6421.78574868389,1744,6589,1814,6838,3006368.17,1104860.43,3004283.6,1110549.04,3003851.34,1117049.51,3003748.36,1110628.55
c07fd0cd,c3957531,542.220048042948,542.2295543400975,162.79668613595618,163.26911306296967,45.27212674428663,11722.0,11715.0,19,0,3021391.8,1087297.42,3020875.58,1087131.53,5513.256451979868,6644.7088663462855,1844,6034,1938,7253,3021391.98,1087296.89,3024786.76,1082952.76,3020875.58,1087131.53,3018515.67,1093343.05
26623a50,c96c018a,543.2823682029463,543.3533326483306,168.57061708010082,168.10508903899117,99.86093131588164,10868.0,18520.0,0,7659,3001787.98,1109641.92,3002331.18,1109651.38,6956.805695180804,7240.460835996604,1744,7478,1443,7678,3001787.98,1109641.92,3000364.0,1116451.43,3002283.37,1116872.69,3002331.63,1109632.39
925a7cd1,c2c6fc71,544.4612078008607,544.5176009091432,171.5786902212231,171.57265404705424,163.03952387923124,11523.0,11394.0,267,10,3003410.05,1089986.76,3003952.03,1090038.68,5963.830501590427,8369.117184625973,1984,6500,1721,8839,3003404.4,1089977.65,2999865.54,1094778.04,3003952.04,1090038.77,3009851.18,1084102.25
35b3ef6a,b7fea9ef,545.0827068437541,545.1084634273092,174.20652667776216,173.87574872035265,151.12511257606175,10181.0,10225.0,0,207,2938546.84,1069371.8,2938422.11,1068841.18,5373.822199226487,5033.786921394247,1832,5735,1709,5574,2938546.84,1069371.8,2935036.59,1073440.72,2938423.52,1068838.63,2941310.12,1064714.73
9b9e3b49,c9e980e8,545.1775314519286,545.2750535282033,179.0210234368236,178.78735219177892,179.87603468984653,16804.0,12603.0,5660,1857,3008621.34,1115353.08,3008077.82,1115395.56,6300.552131884926,5620.777824936577,1757,6874,1903,6261,3008427.3,1110267.23,3008720.85,1116560.94,3008125.42,1116617.17,3007767.65,1111007.79
593876b6,992c99e8,547.4251704112137,547.5646367325792,175.87061492735933,175.24461971100075,171.48003893336272,11009.0,11862.0,0,1087,3006910.23,1116908.12,3006364.97,1116956.76,6052.150729294504,6198.683409571652,1524,6365,1836,6739,3006910.23,1116908.12,3006319.58,1110884.86,3006331.09,1116403.61,3006490.24,1122600.25
ba48188d,cdc31d65,549.0616406193974,549.0708119176634,176.53206841626312,176.64884444087696,176.47250759696024,17499.0,14054.0,5533,2770,3008537.95,1089425.97,3008947.09,1089792.13,5275.891225461355,6005.198552803956,1368,5533,1768,6607,3011773.22,1085258.47,3008537.95,1089425.97,3007511.33,1091424.51,3011474.02,1086912.36
2be5c96a,b0f53bf4,549.1926621867989,549.257912551122,179.01409451653817,178.18818685293724,179.88318296962038,12785.0,15739.0,1532,4076,2997610.92,1093482.0,2997230.93,1093085.49,5357.99827191108,4056.2346034716334,1543,5752,1447,4201,2996847.6,1094333.86,3000621.97,1090530.93,2999945.15,1090240.89,2997137.75,1093168.61
b4f37e6e,b56bc0aa,549.6887814935394,549.8252705181035,179.82021734815552,179.52036586518133,179.94054138964512,11571.0,11380.0,991,1098,2916586.36,1043830.15,2916154.02,1043490.68,4156.215573391354,6767.879007200217,1507,4498,1829,7430,2916184.23,1044345.05,2918845.89,1041152.92,2916436.66,1043146.99,2912118.81,1048358.55
1b1c5372,48c1f673,549.7271914322843,549.7271914322843,152.02465086309454,152.01702401761742,130.16366736187837,10387.0,10021.0,0,0,2998972.7,1127767.79,2998825.85,1128297.54,5498.681105574169,4098.954239083402,1531,5791,1749,4665,2998972.7,1127767.79,3000801.42,1122582.11,2998825.85,1128297.54,2995808.6,1131072.0
65a5466a,c472c0b5,550.1613954106657,550.1613954106657,151.75904215849854,151.5864046686499,130.45615105291913,10402.0,10232.0,0,275,2998301.23,1127805.88,2998691.74,1128193.41,5796.944434924329,4305.275421398527,1434,6116,1813,4866,2998301.23,1127805.88,3000204.77,1122330.38,2998697.44,1128190.87,2995527.79,1131104.41
d5df0ff5,e7818f7a,552.0093174033024,552.0093174033024,164.6351439459748,166.63507863148078,170.67514714080068,17166.0,17663.0,5489,6828,3015348.91,1119356.78,3014906.58,1119687.02,5302.8745904555635,6357.312420237173,1458,5489,1458,6828,3017763.8,1114635.68,3015348.91,1119356.78,3010615.32,1124377.49,3014906.58,1119687.02
999daf80,e85074c5,552.0781538873792,552.0938422042877,172.96409916225443,174.987507259742,31.422997581212943,11266.0,10450.0,923,0,2917549.93,1045453.36,2918025.57,1045733.64,4920.132865899107,6754.748974617945,1875,5438,1561,7235,2917692.62,1045034.95,2914583.97,1048848.61,2918025.57,1045733.64,2922902.56,1041060.14
35b3ef6a,a783cc24,552.8780521053948,552.8780521053948,174.7711072208592,174.66884685600385,172.05435542853948,10181.0,10341.0,0,0,2938546.84,1069371.8,2938430.18,1068831.37,5373.822199226487,3034.894686821841,1832,5735,1386,3274,2938546.84,1069371.8,2935036.59,1073440.72,2938430.18,1068831.37,2940194.94,1066362.32
67847288,86454a6f,554.5033801520235,554.5033801520235,174.8048105590161,174.97944852548335,174.94610233339066,21051.0,21064.0,9173,9099,3005013.03,1081857.63,3004461.28,1081912.82,8677.860477905797,9037.880584877155,1745,9173,1136,9099,3009099.27,1074202.05,3005013.03,1081857.63,3000944.96,1090238.61,3004461.28,1081912.82
7993a768,f88ddb26,555.9280946308769,555.9440709283751,179.88583611728183,179.91576068940196,179.931192389236,14675.0,15758.0,3059,4420,2986217.48,1060928.41,2985661.56,1060931.41,6551.623160080292,6109.798342416895,1560,7046,1595,6584,2986215.62,1058361.24,2986248.63,1064912.78,2985644.93,1064879.98,2985626.32,1058770.21
0bbf5e67,d84b621b,557.104800553697,557.104800553697,179.36450654927236,179.3428858334832,172.33289800832904,16250.0,16309.0,6030,5745,2901254.56,1032191.64,2901124.54,1031649.92,5464.016026275957,5212.810809659228,1733,6030,1752,5745,2897725.21,1036362.87,2901254.56,1032191.64,2904535.56,1027708.05,2901124.54,1031649.92
7a5660b0,e5864244,558.1869744985906,558.2137028055414,163.3624769575284,162.4843522682676,178.14915129379222,12509.0,12226.0,705,240,3020272.67,1087403.53,3020799.28,1087588.61,6358.029614589672,5568.5778687559805,1938,6935,1568,6036,3020325.34,1087212.4,3018066.64,1093155.7,3020801.18,1087588.12,3024186.98,1083167.1
13f598d9,86454a6f,561.6708225465393,561.6708225465393,172.45661526159745,172.36035858370707,174.0234038904064,20926.0,21064.0,8933,9099,3004289.01,1081378.22,3004461.28,1081912.82,8525.964615414518,9037.880584877155,1628,8933,1136,9099,3008608.53,1074027.45,3004289.01,1081378.22,3000944.96,1090238.61,3004461.28,1081912.82
29de15c8,b85f7b06,565.8695413255675,565.8811575761281,177.88031681138688,179.7454765890789,176.32777286187152,11440.0,11388.0,353,128,3012487.12,1115450.37,3011927.89,1115363.94,4710.831428038878,5050.844166275567,1733,5163,1650,5452,3012493.66,1115394.36,3012246.63,1120098.71,3011927.04,1115363.2,3012005.16,1110312.96
26d3a96a,3e678ea7,566.9118379433238,566.9118379433238,166.1529891405024,166.23802298965518,166.16621600056823,18482.0,20670.0,6464,8736,3019706.06,1087095.97,3019244.78,1087425.53,5978.058799217251,8265.469793810686,1744,6464,1879,8736,3023065.81,1082151.35,3019706.06,1087095.97,3016370.68,1095175.21,3019244.78,1087425.53
3f603129,9719aa04,566.9751726484865,567.0835989513338,178.24963733268137,179.8560717946727,169.38971774472023,11585.0,16896.0,1262,6664,3005139.96,1135250.49,3005703.76,1135310.41,6254.308792968202,6075.557659951909,1548,6598,1794,6664,3005053.79,1136223.41,3006354.92,1130105.94,3007148.63,1129409.16,3005703.76,1135310.41
11d0f5ac,ec0d597b,567.9307948153896,567.9307948153896,179.2877161744838,179.44675022558374,20.970751812873853,10437.0,10304.0,0,126,2891720.37,1028545.97,2892288.28,1028541.11,6115.549782685371,5874.540966450033,1495,6377,1836,6451,2891720.37,1028545.97,2887424.28,1032898.39,2892290.41,1028539.66,2896468.85,1024410.39
29b24409,5def1ce5,568.131967240034,568.1396019465438,178.62301505260646,179.52932836215803,179.9465171762705,13778.0,10758.0,3248,148,2905778.38,1036595.32,2906205.09,1036970.41,6910.248399884159,7589.48777884925,1830,7416,1554,7996,2907560.77,1034505.75,2903080.61,1039766.9,2906205.48,1036973.65,2911263.45,1031315.27
357c12f9,b7fea9ef,570.122456758143,570.2180658308363,177.27797748587818,176.96661762994125,179.94075785001056,10863.0,15527.0,726,5509,2940810.16,1064432.56,2941271.87,1064767.02,5200.176757091698,5033.786921394247,1691,5769,1709,5574,2940925.86,1064281.12,2937744.89,1068394.91,2938423.52,1068838.63,2941310.12,1064714.73
2cee0cba,368fe682,570.664367382485,570.664367382485,179.29853259972097,179.5575508129002,179.1454962523708,17536.0,17145.0,7334,6415,2898629.66,1031543.31,2898541.35,1030979.52,6809.18119480599,6102.378711764904,1835,7334,1480,6415,2894213.45,1036726.17,2898629.66,1031543.31,2902555.72,1026383.45,2898541.35,1030979.52
310c71a5,d6c320d9,571.4116297380152,571.4697693666851,178.3064157300728,177.62069110165814,179.78664436961296,11107.0,11698.0,592,917,2907187.99,1032314.51,2907617.08,1032691.86,6497.176126595119,6603.282836233758,1743,6987,1494,6945,2907298.67,1032190.03,2903040.49,1037097.29,2907215.88,1033113.57,2911689.11,1028256.25
5d7198fd,fa31da94,572.5496674522375,572.5496674522375,178.63458616126775,176.73082979738624,177.74915351768146,17056.0,17808.0,4796,6680,3017586.28,1108998.16,3017189.49,1109410.92,4716.729348287971,6087.7539746612,1429,4796,1654,6680,3020596.45,1105366.85,3017586.28,1108998.16,3013417.13,1114189.0,3017189.49,1109410.92
